0,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59
2016-06-07,2654.0,1150.0,1356.160034,1322.0,891.0,57.720001,1521.0,3364.0,1318.0,1144.0,156.800003,1529.0,402.799988,1045.0,1410.0,182.600006,,4279.5,608.0,988.5,6941.0,2.62197,9500.0,3507.0,1102.0,494.0,369.0,70.25,43.240002000000004,422.700012
2016-06-08,2657.0,1150.0,1352.0,1316.0,893.5,58.639998999999996,1490.0,3351.0,1328.0,1131.0,160.550003,1542.0,402.5,1027.0,1456.0,183.800003,,4276.5,599.5,986.0,6952.0,2.62951,9375.0,3505.0,1111.0,492.89999400000005,361.5,69.860001,43.279999,424.0
2016-06-09,2630.0,1152.0,1350.959961,1289.5,882.5,58.84,1488.0,3410.0,1300.0,1123.0,157.899994,1547.0,424.10000599999995,1022.0,1444.0,185.300003,,4272.5,600.0,980.5,6863.0,2.61998,9300.0,3470.0,1090.0,485.5,358.5,69.110001,42.73,422.299988
2016-06-10,2552.0,1154.0,1330.160034,1242.0,862.0,59.389998999999996,1435.0,3359.0,1282.0,1111.0,151.550003,1531.0,418.0,990.0,1417.0,184.600006,,4218.5,592.5,959.5,6747.0,2.58787,9200.0,3404.0,1068.0,479.5,352.0,67.050003,43.290001000000004,418.100006
2016-06-13,2478.0,1133.0,1329.119995,1224.0,840.5,59.130001,1423.0,3340.0,1263.0,1093.0,149.550003,1509.0,407.200012,979.0,1407.0,183.100006,,4147.5,581.5,957.0,6681.0,2.55467,9100.0,3355.0,1051.0,476.299988,349.799988,64.230003,43.09,411.100006
2016-06-14,2405.0,1113.0,1294.800049,1196.5,810.0,57.959998999999996,1395.0,3332.0,1236.0,1073.0,147.350006,1460.0,392.399994,960.5,1383.0,180.0,,4072.0,571.0,985.5,6595.0,2.57832,8975.0,3341.0,1041.0,475.0,342.200012,62.18,41.07,389.700012
2016-06-15,2410.0,1095.0,1319.76001,1202.0,816.0,56.77,1406.0,3400.0,1251.0,1085.0,151.199997,1463.0,390.399994,968.0,1373.0,181.600006,,4100.0,570.0,998.0,6681.0,2.58569,8860.0,3386.0,1062.0,477.60000599999995,343.399994,63.0,40.849998,392.5
2016-06-16,2387.0,1050.0,1310.400024,1196.5,805.5,56.84,1395.0,3375.0,1235.0,1066.0,152.649994,1458.0,389.0,960.5,1378.0,181.699997,,4145.5,566.5,960.0,6648.0,2.6034900000000003,8675.0,3289.0,1069.0,475.39999400000005,340.799988,61.360001000000004,40.0,380.100006
2016-06-17,2445.0,1094.0,1333.280029,1225.0,824.0,57.310001,1441.0,3402.0,1245.0,1087.0,154.350006,1474.0,401.700012,1006.0,1390.0,183.399994,,4116.5,565.5,994.0,6645.0,2.55666,8630.0,3383.0,1088.0,478.799988,345.399994,65.050003,40.799999,392.299988
2016-06-20,2587.0,1150.0,1367.599976,1288.0,878.0,57.799999,1522.0,3427.0,1282.0,1131.0,161.449997,1539.0,414.299988,1029.0,1423.0,186.800003,,4235.0,577.5,1023.0,6799.0,2.54089,9000.0,3491.0,1117.0,494.799988,357.700012,70.0,39.98,413.200012
2016-06-21,2598.0,1187.0,1358.23999,1309.5,887.5,57.869999,1520.0,3461.0,1294.0,1133.0,164.149994,1547.0,414.799988,1015.0,1423.0,184.699997,,4247.5,575.0,1037.0,6821.0,2.54907,9015.0,3450.0,1124.0,496.0,363.799988,70.33000200000001,40.630001,418.0
2016-06-22,2639.0,1196.0,1353.040039,1322.0,909.0,58.490002000000004,1517.0,3458.0,1322.0,1111.0,166.449997,1538.0,412.899994,1029.0,1399.0,183.399994,,4254.5,569.5,1035.0,6807.0,2.53017,9115.0,3471.0,1133.0,502.5,371.799988,70.550003,42.540001000000004,417.0
2016-06-23,2711.0,1212.0,1350.959961,1358.5,924.0,58.450001,1533.0,3490.0,1328.0,1120.0,167.800003,1550.0,418.0,1042.0,1410.0,185.199997,,4275.5,576.5,1045.0,6843.0,2.5495200000000002,8700.0,3535.0,1109.0,504.0,374.100006,72.150002,42.360001000000004,422.5
